TOA5,,,,
TIMESTAMP(UTC),Ux_6ft3in_Avg,Uy_6ft3in_Avg,Uz_6ft3in_Avg,Ts_6ft3in_Avg
TS,m/s,m/s,m/s,C
,Avg,Avg,Avg,Avg
12-11-10 18:34,-1.334,2.638,-0.143,20.11
12-11-10 18:34,-1.337,3.022,-0.287,19.95
12-11-10 18:34,-1.984,2.865,-0.082,20.77
12-11-10 18:34,-1.556,2.434,0.125,20.53
12-11-10 18:34,-1.4,2.58,0.189,21
12-11-10 18:34,-1.393,2.286,-0.111,20.77
12-11-10 18:34,-1.603,2.185,-0.049,20.94
12-11-10 18:34,-1.36,2.113,0.128,20.92
12-11-10 18:34,-1.304,2.251,0.016,20.81
12-11-10 18:34,-1.354,1.614,-0.061,21.15
12-11-10 18:34,-1.279,2.091,-0.099,21.21
12-11-10 18:34,-1.338,1.851,0.267,22.1
12-11-10 18:34,-1.256,2.514,-0.097,21
12-11-10 18:34,-1.181,2.474,-0.342,20.03
12-11-10 18:34,-1.147,2.023,-0.146,20
12-11-10 18:34,-1.311,2.033,-0.085,20.71
12-11-10 18:34,-0.91,2.634,-0.235,20.52
12-11-10 18:34,-0.613,2.152,-0.106,21.53
12-11-10 18:34,0.164,1.612,0.703,23.69
12-11-10 18:34,-0.349,1.529,0.715,22.59
12-11-10 18:34,-0.562,0.787,0.785,22.39
12-11-10 18:34,-1.069,0.356,0.796,22.16
12-11-10 18:34,-1.862,1.314,0.254,22.26
12-11-10 18:34,-1.665,1.662,0.391,21.95
12-11-10 18:34,-1.085,1.584,0.234,20.67
12-11-10 18:34,-0.992,1.468,-0.062,20.28
12-11-10 18:34,-1.48,1.758,-0.091,20.42
12-11-10 18:34,-1.775,1.841,-0.287,20.15
12-11-10 18:34,-1.833,1.729,-0.264,20.28
12-11-10 18:34,-1.952,1.408,-0.269,20.31
12-11-10 18:34,-2.351,1.439,-0.408,20.41
12-11-10 18:34,-2.255,1.383,-0.251,20.55
12-11-10 18:34,-2.167,1.636,-0.205,20.62
12-11-10 18:34,-2.61,1.642,-0.257,20.83
12-11-10 18:34,-2.8,1.377,-0.583,21.59
12-11-10 18:34,-2.482,0.672,-0.596,21.56
12-11-10 18:34,-2.054,0.641,-0.022,21.62
12-11-10 18:34,-1.572,0.79,0.522,22.1
12-11-10 18:35,-1.173,0.401,0.51,22.33
12-11-10 18:35,-1.47,0.96,-0.182,21.16
12-11-10 18:35,-1.49,1.365,0.198,20.6
12-11-10 18:35,-1.623,1.339,-0.135,20.09
12-11-10 18:35,-1.446,1.469,-0.304,20.05
12-11-10 18:35,-1.486,1.598,-0.403,20.01
12-11-10 18:35,-1.274,1.471,-0.048,20.33
12-11-10 18:35,-1.368,1.523,-0.206,20.07
12-11-10 18:35,-1.455,1.594,-0.306,20.09
12-11-10 18:35,-1.198,1.499,-0.281,20.1
12-11-10 18:35,-1.308,1.609,-0.147,20.2
12-11-10 18:35,-1.787,1.53,-0.599,20.31
12-11-10 18:35,-2.177,0.671,-1.125,20.42
12-11-10 18:35,-1.594,0.447,-0.722,20.49
12-11-10 18:35,-1.523,0.139,-0.639,20.56
12-11-10 18:35,-1.064,0.333,-0.597,20.49
12-11-10 18:35,-1.173,0.574,-0.33,20.63
12-11-10 18:35,-1.285,1.322,0.458,21.07
12-11-10 18:35,-2.377,1.005,0.148,21.65
12-11-10 18:35,-2.372,1.651,-0.789,20.5
12-11-10 18:35,-2.503,2.029,-0.659,20.57
12-11-10 18:35,-1.631,1.96,0.042,20.67
12-11-10 18:35,-1.599,1.952,-0.054,20.73
12-11-10 18:35,-2.147,2.518,-0.25,20.92
12-11-10 18:35,-2.135,1.027,0.306,21.3
12-11-10 18:35,-2.369,1.241,0.219,21.84
12-11-10 18:35,-2.614,0.944,-0.23,21.66
12-11-10 18:35,-3.054,1.128,-0.201,21.13
12-11-10 18:35,-3.549,1.367,-0.525,20.83
12-11-10 18:35,-3.235,1.625,-0.481,20.8
12-11-10 18:35,-2.937,2.08,-0.866,20.48
12-11-10 18:35,-2.103,2.543,-0.081,20.59
12-11-10 18:35,-1.192,2.034,0.163,20.89
12-11-10 18:35,-1.268,1.31,-0.047,20.84
12-11-10 18:35,-1.796,0.988,-0.197,20.65
12-11-10 18:35,-2.037,0.855,-0.539,20.6
12-11-10 18:35,-1.203,0.526,0.144,20.91
12-11-10 18:35,-0.703,-0.109,-0.126,21.02
12-11-10 18:35,-1.896,1.173,0.131,20.98
12-11-10 18:35,-1.813,1.217,-0.212,20.87
12-11-10 18:35,-1.711,1.234,-0.141,21.03
12-11-10 18:35,-1.559,1.069,0.235,21.36
12-11-10 18:35,-1.562,1.192,-0.096,21.07
12-11-10 18:35,-1.3,1.697,-0.159,21.67
12-11-10 18:35,-0.659,2.101,0.184,22.22
12-11-10 18:35,-0.989,1.003,0.083,22.04
12-11-10 18:35,-1.336,1.369,0.134,22.54
12-11-10 18:35,-1.778,1.549,-0.201,22.29
12-11-10 18:35,-2.435,1.651,-0.167,21.42
12-11-10 18:35,-1.975,1.815,-0.173,21.02
12-11-10 18:35,-1.024,1.479,-0.241,21.01
12-11-10 18:35,-1.848,1.675,-0.072,21.67
12-11-10 18:35,-2.181,2.068,-0.164,21.02
12-11-10 18:35,-1.877,2.004,-0.111,20.73
12-11-10 18:35,-1.918,2.209,0.002,21.63
12-11-10 18:35,-1.574,1.409,-0.431,21.86
12-11-10 18:35,-1.426,0.474,0.219,21.97
12-11-10 18:35,-2.184,1.597,-0.236,21.85
12-11-10 18:35,-0.755,1.735,0.063,22.19
12-11-10 18:35,-0.118,2.321,-0.069,22.73
12-11-10 18:36,0.723,2.794,-0.04,23.67
12-11-10 18:36,0.65,2.917,0.008,22.72
12-11-10 18:36,0.364,2.602,-0.088,21.71
12-11-10 18:36,0.114,2.588,-0.585,21.65
12-11-10 18:36,-0.001,2.78,-0.864,21.48
12-11-10 18:36,0.135,1.901,0.586,22.04
12-11-10 18:36,0.716,2.155,0.002,21.67
12-11-10 18:36,0.936,2.263,0.025,22.61
12-11-10 18:36,0.575,2.882,-0.227,21.55
12-11-10 18:36,0.912,2.703,-0.215,21.49
12-11-10 18:36,0.837,2.699,0.076,21.94
12-11-10 18:36,0.501,2.633,0.008,22.48
12-11-10 18:36,0.949,2.082,0.119,21.84
12-11-10 18:36,0.926,2.292,0.798,22.62
12-11-10 18:36,1.125,2.995,-0.038,20.89
12-11-10 18:36,0.711,3.381,-0.383,21.11
12-11-10 18:36,0.38,2.642,-0.368,21.23
12-11-10 18:36,1.026,2.467,0.028,21.85
12-11-10 18:36,0.752,2.564,0.304,22.26
12-11-10 18:36,0.696,2.796,-0.02,22.19
12-11-10 18:36,0.154,2.19,-0.211,22.35
12-11-10 18:36,0.407,2.541,-0.116,22.62
12-11-10 18:36,-0.36,3.492,0.2,22.39
12-11-10 18:36,0.362,2.886,0.605,22.27
12-11-10 18:36,0.685,4.305,-0.11,20.96
12-11-10 18:36,0.256,3.789,-0.317,21.72
12-11-10 18:36,0.239,3.662,0.183,22.12
12-11-10 18:36,0.487,4.866,-0.155,20.93
12-11-10 18:36,0.313,4.734,-0.377,20.22
12-11-10 18:36,0.287,4.213,-0.529,20.03
12-11-10 18:36,0.429,4.017,-0.268,20.46
12-11-10 18:36,0.878,3.595,-0.347,21.34
12-11-10 18:36,0.669,3.986,-0.187,20.67
12-11-10 18:36,0.915,3.858,-0.325,20.13
12-11-10 18:36,0.762,3.507,-0.363,20.21
12-11-10 18:36,0.422,3.342,-0.192,20.87
12-11-10 18:36,0.577,3.13,-0.197,20.92
12-11-10 18:36,0.826,2.918,-0.195,20.66
12-11-10 18:36,0.048,2.482,-0.161,20.87
12-11-10 18:36,0.35,3.619,0.284,21.19
12-11-10 18:36,1.251,2.635,-0.724,20.17
12-11-10 18:36,0.833,2.146,-0.398,20.37
12-11-10 18:36,-0.146,2.296,-0.124,20.85
12-11-10 18:36,-0.273,2.728,-0.35,21.15
12-11-10 18:36,-0.155,2.397,0.135,21.83
12-11-10 18:36,0.696,3.499,-0.011,21.13
12-11-10 18:36,1.21,3.588,-0.234,21.21
12-11-10 18:36,1.705,3.831,-0.47,20.88
12-11-10 18:36,1.527,3.942,-0.517,21.54
12-11-10 18:36,1.965,3.213,-0.494,21.03
12-11-10 18:36,2.043,2.826,-0.181,20.99
12-11-10 18:36,1.313,2.61,0.444,22.62
12-11-10 18:36,1.227,2.663,0.049,20.94
12-11-10 18:36,0.958,2.618,0.316,21.52
12-11-10 18:36,0.936,2.181,0.175,22.25
12-11-10 18:36,0.993,2.157,0.187,22.3
12-11-10 18:36,0.82,2.367,-0.058,21.61
12-11-10 18:36,0.343,2.13,-0.045,21.53
12-11-10 18:36,0.736,2.422,0.347,22.02
12-11-10 18:36,1,2.916,-0.01,21.17
12-11-10 18:37,1.764,2.543,-0.337,20.67
12-11-10 18:37,1.741,1.667,-0.248,21.06
12-11-10 18:37,1.156,1.564,0.107,22.16
12-11-10 18:37,0.615,1.485,0.142,22.16
12-11-10 18:37,0.65,1.069,0.166,21.94
12-11-10 18:37,0.721,1.51,0.322,21.12
12-11-10 18:37,0.309,1.097,0.351,21.27
12-11-10 18:37,0.273,0.934,0.652,21.52
12-11-10 18:37,0.21,0.89,0.695,21.88
12-11-10 18:37,0.523,1.14,0.261,21.95
12-11-10 18:37,0.355,1.419,-0.08,21.93
12-11-10 18:37,0.536,2.057,-0.005,22.05
12-11-10 18:37,0.594,2.284,-0.164,21.88
12-11-10 18:37,0.817,2.805,-0.029,21.85
12-11-10 18:37,0.363,2.644,0.231,22.35
12-11-10 18:37,0.133,3.15,-0.007,20.99
12-11-10 18:37,-0.063,3.282,-0.132,20.59
12-11-10 18:37,-0.133,3.166,-0.188,20.62
12-11-10 18:37,0.576,3.325,-0.426,21.3
12-11-10 18:37,0.453,3.117,-0.083,21.36
12-11-10 18:37,0.068,3.493,-0.347,21.05
12-11-10 18:37,-0.352,3.252,-0.401,21.46
12-11-10 18:37,-0.239,2.286,0.193,22.33
12-11-10 18:37,-0.433,2.587,0.297,21.79
12-11-10 18:37,-0.061,2.85,0.039,22.18
12-11-10 18:37,0.945,3.067,0.167,22.46
12-11-10 18:37,0.516,3.275,0.015,22.28
12-11-10 18:37,1.358,2.981,-0.101,22.73
12-11-10 18:37,2.244,3.157,-0.189,22.51
12-11-10 18:37,1.975,3.37,-0.739,20.24
12-11-10 18:37,1.57,2.908,-0.525,20.28
12-11-10 18:37,1.829,2.783,-0.417,20.43
12-11-10 18:37,1.964,3.412,-0.296,21.11
12-11-10 18:37,1.303,4.117,-0.622,20.5
12-11-10 18:37,1.388,3.379,-0.372,20.67
12-11-10 18:37,1.529,2.887,-0.25,20.67
12-11-10 18:37,1.801,2.613,-0.552,20.47
12-11-10 18:37,1.599,2.287,-0.262,21.14
12-11-10 18:37,1.815,1.934,-0.265,21.12
12-11-10 18:37,1.865,2.062,-0.262,20.36
12-11-10 18:37,1.529,2.234,-0.133,20.79
12-11-10 18:37,1.623,2.14,-0.02,20.75
12-11-10 18:37,1.193,2.26,-0.02,21.11
12-11-10 18:37,0.484,1.824,0.028,21.56
12-11-10 18:37,0.699,2.229,0.145,21.83
12-11-10 18:37,0.563,2.242,-0.103,21.37
12-11-10 18:37,0.12,2.481,-0.133,20.72
12-11-10 18:37,0.142,2.227,0.055,21.12
12-11-10 18:37,0.238,1.928,0.19,21.27
12-11-10 18:37,0.802,1.33,0.155,21.43
12-11-10 18:37,0.919,1.064,0.118,22.36
12-11-10 18:37,0.85,0.886,0.172,22.41
12-11-10 18:37,0.788,0.784,0.387,22.76
12-11-10 18:37,1.128,0.889,0.288,22.35
12-11-10 18:37,1.442,1.402,0.212,21.4
12-11-10 18:37,0.655,1.826,-0.27,22.16
12-11-10 18:37,1.039,1.955,-0.037,21.44
12-11-10 18:37,1.294,1.847,-0.204,21.33
12-11-10 18:37,0.999,1.322,0.077,21.53
12-11-10 18:37,0.502,1.229,0.277,22.04
12-11-10 18:38,0.371,1.223,0.472,22.78
12-11-10 18:38,0.734,1.509,0.217,22.89
12-11-10 18:38,0.88,1.467,0.125,22.86
12-11-10 18:38,0.339,1.657,-0.065,22.42
12-11-10 18:38,0.723,1.982,-0.078,22.07
12-11-10 18:38,-0.341,1.855,0.028,22.78
12-11-10 18:38,0.951,2.145,-0.211,22.15
12-11-10 18:38,0.606,1.893,0.73,23.51
12-11-10 18:38,-0.201,2.338,0.319,22.43
12-11-10 18:38,0.562,2.388,0.48,22.97
12-11-10 18:38,0.868,2.207,0.57,23.28
12-11-10 18:38,0.631,2.795,0.281,22.37
12-11-10 18:38,0.648,3.415,-0.218,21.32
12-11-10 18:38,0.406,4.351,-0.113,21.02
12-11-10 18:38,0.015,4.247,-0.504,20.84
12-11-10 18:38,0.488,3.631,-0.162,20.25
12-11-10 18:38,0.423,3.83,0.05,21.26
12-11-10 18:38,0.325,3.894,0.093,21.13
12-11-10 18:38,0.912,4.543,-0.615,21.04
12-11-10 18:38,1.743,4.471,-0.219,21.43
12-11-10 18:38,1.169,4.076,-0.63,21.56
12-11-10 18:38,1.57,3.764,-0.163,22.19
12-11-10 18:38,0.063,2.966,0.299,22.74
12-11-10 18:38,-0.409,2.976,0.179,22.35
12-11-10 18:38,-0.373,3.318,0.056,22.14
12-11-10 18:38,-0.263,3.626,0.101,21.76
12-11-10 18:38,0.017,2.802,0.145,21.91
12-11-10 18:38,0.35,3.456,-0.43,21.25
12-11-10 18:38,0.194,3.024,-0.066,21.25
12-11-10 18:38,0.325,3.182,-0.382,20.77
12-11-10 18:38,-0.134,3.562,-0.267,21.31
12-11-10 18:38,-0.102,3.029,-0.133,21.15
12-11-10 18:38,-0.086,2.958,-0.023,21.39
12-11-10 18:38,0.116,3.243,0.286,21.45
12-11-10 18:38,0.045,2.921,-0.153,20.8
12-11-10 18:38,0.159,3.102,-0.019,21.33
12-11-10 18:38,0.464,3.145,-0.156,21.31
12-11-10 18:38,0.44,2.688,0.149,21.25
12-11-10 18:38,-0.261,2.294,-0.541,22.05
12-11-10 18:38,0.062,2.815,-0.478,20.82
12-11-10 18:38,0.185,2.81,-0.108,20.79
12-11-10 18:38,0.269,3.132,0.136,21.72
12-11-10 18:38,0.426,2.757,0.17,21.79
12-11-10 18:38,0.07,2.722,0.1,21.74
12-11-10 18:38,0.179,2.746,0.054,21.8
12-11-10 18:38,0.125,2.453,0.024,21.48
12-11-10 18:38,-0.421,2.112,0.172,22.12
12-11-10 18:38,0.285,1.775,0.353,22.4
12-11-10 18:38,0.199,1.405,0.38,22.61
12-11-10 18:38,0.11,1.651,0.579,22.54
12-11-10 18:38,0.411,1.937,0.029,22.26
12-11-10 18:38,0.452,1.401,0.286,22.48
12-11-10 18:38,0.487,1.324,0.023,22.34
12-11-10 18:38,0.478,1.197,0.594,23.26
12-11-10 18:38,0.432,1.261,0.051,22.07
12-11-10 18:38,0.164,1.535,-0.061,21.55
12-11-10 18:38,0.217,1.579,-0.144,22.78
12-11-10 18:38,1.079,2.721,-0.004,22.3
12-11-10 18:38,0.896,3.58,0.345,21.97
12-11-10 18:38,0.694,3.548,-0.288,21.67
12-11-10 18:39,0.536,3.156,-0.094,22.25
12-11-10 18:39,-0.132,2.591,-0.014,22.49
12-11-10 18:39,0.353,3.738,0.109,22.32
12-11-10 18:39,0.777,3.865,-0.35,21.34
12-11-10 18:39,0.922,3.392,-0.326,22.15
12-11-10 18:39,0.442,3.241,-0.419,22.52
12-11-10 18:39,1.168,3.332,-0.193,22.56
12-11-10 18:39,1.66,3.768,-0.253,21.15
12-11-10 18:39,2.103,4.152,-0.024,21.16
12-11-10 18:39,1.718,3.433,-0.426,21.53
12-11-10 18:39,1.061,3.013,-0.275,22.16
12-11-10 18:39,0.594,2.509,0.055,22.37
12-11-10 18:39,0.557,2.32,0.329,22.78
12-11-10 18:39,0.461,1.924,0.558,22.81
12-11-10 18:39,0.471,2.136,0.195,22.13
12-11-10 18:39,0.789,2.064,-0.609,22.01
12-11-10 18:39,0.726,1.458,0.473,22.84
12-11-10 18:39,0.158,1.004,1.036,22.99
12-11-10 18:39,0.977,1.685,0.329,23.26
12-11-10 18:39,1.399,2.64,0.04,21.92
12-11-10 18:39,1.047,3.187,-0.123,21.65
12-11-10 18:39,-0.239,3.178,-0.497,21.61
12-11-10 18:39,0.157,2.622,-0.02,21.79
12-11-10 18:39,0.505,2.482,-0.05,21.97
12-11-10 18:39,-0.14,2.365,0.474,22.83
12-11-10 18:39,0.29,2.097,0.697,22.09
12-11-10 18:39,1.097,1.373,0.534,23.02
12-11-10 18:39,0.993,1.681,0.468,23.28
12-11-10 18:39,-0.059,2.6,0.024,22.69
12-11-10 18:39,0.515,3.05,0.348,22.68
12-11-10 18:39,-0.178,2.43,1.169,22.35
12-11-10 18:39,0.331,2.689,0.398,23.26
12-11-10 18:39,0.895,2.742,0.113,23.38
12-11-10 18:39,0.703,2.104,-0.029,23.28
12-11-10 18:39,1.01,2.35,0.061,23.24
12-11-10 18:39,1.75,2.892,-0.097,21.97
12-11-10 18:39,1.426,3.471,-0.475,21.05
12-11-10 18:39,0.686,3.187,-0.285,21.7
12-11-10 18:39,0.381,1.928,0.51,22.28
12-11-10 18:39,0.493,1.946,0.415,22.73
12-11-10 18:39,1.331,3.102,-0.238,21.16
12-11-10 18:39,0.73,2.84,0.026,21.78
12-11-10 18:39,1.351,2.798,-0.074,21.65
12-11-10 18:39,1.362,3.371,0.066,21.35
12-11-10 18:39,1.205,3.382,-0.22,20.77
12-11-10 18:39,1.596,3.674,-0.205,21.11
12-11-10 18:39,1.248,3.827,-0.129,20.95
12-11-10 18:39,1.058,3.221,-0.326,21.36
12-11-10 18:39,1.446,2.612,-0.172,21.67
12-11-10 18:39,1.71,2.896,-0.263,21.58
12-11-10 18:39,0.544,2.284,-0.588,21.02
12-11-10 18:39,0.744,2.181,-0.267,21.76
12-11-10 18:39,1.26,2.469,-0.11,20.91
12-11-10 18:39,0.912,2.494,-0.213,20.92
12-11-10 18:39,1.049,2.289,-0.104,21.43
12-11-10 18:39,0.624,2.082,-0.274,21.14
12-11-10 18:39,1.059,1.961,-0.074,21.47
12-11-10 18:39,0.859,1.628,0.047,22.03
12-11-10 18:39,0.573,1.601,0.145,22.13
12-11-10 18:39,0.275,1.778,0.076,22.39
12-11-10 18:40,0.361,1.804,0.139,22.56
12-11-10 18:40,0.629,2.06,-0.183,21.89
12-11-10 18:40,0.915,1.947,0.054,22.07
12-11-10 18:40,1.098,1.991,0.186,21.47
12-11-10 18:40,1.037,2.58,-0.244,21.29
12-11-10 18:40,0.723,2.673,-0.023,21.63
12-11-10 18:40,1.127,2.559,-0.136,21.88
12-11-10 18:40,0.962,2.019,0.312,21.98
12-11-10 18:40,0.631,1.934,-0.268,22.25
12-11-10 18:40,1.04,2.146,-0.154,21.84
12-11-10 18:40,1.106,2.135,-0.339,21.46
12-11-10 18:40,0.846,1.979,-0.146,21.7
12-11-10 18:40,0.686,1.753,0.122,21.92
12-11-10 18:40,0.504,1.716,0.317,22.71
12-11-10 18:40,0.278,1.617,0.407,23.23
12-11-10 18:40,0.417,1.534,0.019,22.9
12-11-10 18:40,0.859,2.1,0.472,22.94
12-11-10 18:40,0.895,1.699,0.432,23.28
12-11-10 18:40,0.584,1.607,0.119,23.25
12-11-10 18:40,0.203,1.602,0.085,23.84
12-11-10 18:40,1.135,2.5,0.119,22.99
12-11-10 18:40,0.769,2.106,-0.096,21.5
12-11-10 18:40,1.029,1.883,-0.188,21.1
12-11-10 18:40,0.842,2.155,-0.239,21.16
12-11-10 18:40,0.821,1.798,-0.272,21.56
12-11-10 18:40,0.634,1.784,-0.066,21.78
12-11-10 18:40,0.79,1.438,0.169,22.58
12-11-10 18:40,0.562,1.33,0.374,22.81
12-11-10 18:40,0.226,2.224,-0.197,22.36
12-11-10 18:40,-0.185,1.154,0.011,22.17
12-11-10 18:40,-0.285,0.909,-0.376,22.32
12-11-10 18:40,-0.366,0.42,0.215,23.02
12-11-10 18:40,-0.22,0.531,0.026,23.53
12-11-10 18:40,0.046,0.862,0.467,23.58
12-11-10 18:40,0.242,1.754,0.17,22.56
12-11-10 18:40,0.768,2.066,0.413,23.52
12-11-10 18:40,0.647,1.699,0.162,23.49
12-11-10 18:40,0.774,1.088,0.114,23.69
12-11-10 18:40,0.358,1.149,0.25,23.4
12-11-10 18:40,0.738,0.875,0.295,23.37
12-11-10 18:40,1.04,1.072,-0.068,22.68
12-11-10 18:40,1.248,0.832,-0.089,23.16
12-11-10 18:40,1.264,1.268,-0.019,23.36
12-11-10 18:40,1.485,0.362,0.36,23.46
12-11-10 18:40,2.788,1.272,0.266,22.98
12-11-10 18:40,1.961,1.996,0.231,23.75
12-11-10 18:40,1.966,3.174,-0.268,21.73
12-11-10 18:40,1.934,2.7,0.292,22.34
12-11-10 18:40,2.258,3.27,-0.085,21.42
12-11-10 18:40,2.138,3.488,-0.096,21.04
12-11-10 18:40,2.391,2.429,-0.387,21.94
12-11-10 18:40,1.799,2.034,-0.082,21.93
12-11-10 18:40,1.617,1.686,0.243,22.36
12-11-10 18:40,2.547,2.16,-0.013,21.85
12-11-10 18:40,2.37,3.25,-0.141,21.19
12-11-10 18:40,2.226,3.565,-0.537,20.84
12-11-10 18:40,1.747,3.428,-0.701,20.08
12-11-10 18:40,1.828,3.233,-0.249,21.13
12-11-10 18:40,2.218,3.483,-0.234,20.36
12-11-10 18:40,2.079,3.306,-0.496,20.31
12-11-10 18:41,2.159,3.419,-0.159,20.88
12-11-10 18:41,2.263,4.006,0.202,21.02
12-11-10 18:41,2.458,3.623,-0.156,20.36
12-11-10 18:41,2.433,3.712,-0.407,20.45
12-11-10 18:41,1.887,3.471,-0.016,21.36
12-11-10 18:41,2.124,3.498,0.063,21.42
12-11-10 18:41,2.11,3.29,-0.135,20.58
12-11-10 18:41,1.777,3.338,-0.34,19.98
12-11-10 18:41,1.658,3.37,-0.432,20.31
12-11-10 18:41,1.831,3.447,-0.331,20.15
12-11-10 18:41,1.824,2.998,-0.222,20.48
12-11-10 18:41,1.677,2.772,-0.292,20.04
12-11-10 18:41,1.43,2.323,-0.188,20.8
12-11-10 18:41,1.347,2.321,-0.187,19.95
12-11-10 18:41,1.554,2.357,-0.237,20.05
12-11-10 18:41,1.27,2.377,-0.024,20.23
12-11-10 18:41,1.416,2.272,-0.195,20.57
12-11-10 18:41,0.987,2.587,-0.319,20.97
12-11-10 18:41,1.363,2.267,0.048,21.36
12-11-10 18:41,1.375,2.146,-0.122,21.7
12-11-10 18:41,1.851,2.209,-0.01,21.29
12-11-10 18:41,1.738,2.125,-0.746,20.54
12-11-10 18:41,2.196,1.881,-0.048,21.65
12-11-10 18:41,1.561,1.039,-0.019,21.91
12-11-10 18:41,0.923,1.101,0.43,22.92
12-11-10 18:41,1.511,1.082,0.098,22.47
12-11-10 18:41,2.196,2.156,-0.219,21.05
12-11-10 18:41,2.456,1.588,-0.085,21.37
12-11-10 18:41,2.712,1.339,-0.186,21.25
12-11-10 18:41,2.564,1.43,-0.152,20.7
12-11-10 18:41,2.122,1.006,-0.182,20.36
12-11-10 18:41,2.027,1.024,-0.143,20.79
12-11-10 18:41,1.444,1.613,0.091,21.47
12-11-10 18:41,1.408,1.452,0.151,22.16
12-11-10 18:41,1.858,1.344,-0.089,21.97
12-11-10 18:41,2.443,2.11,-0.626,21.14
12-11-10 18:41,1.829,1.728,-0.216,21.66
12-11-10 18:41,2.253,1.417,-0.19,21.69
12-11-10 18:41,1.009,2.033,-0.168,22.18
12-11-10 18:41,0.34,1.448,0.159,22.47
12-11-10 18:41,0.578,1.278,0.068,22.87
12-11-10 18:41,0.135,1.519,0.31,23.33
12-11-10 18:41,0.233,2.194,0.183,23.29
12-11-10 18:41,-0.023,1.611,-0.115,23.2
12-11-10 18:41,-0.068,1.208,0.087,23.29
12-11-10 18:41,-0.06,1.757,-0.213,23.22
12-11-10 18:41,0.23,1.839,0.205,23.34
12-11-10 18:41,0.221,1.963,0.081,23.35
12-11-10 18:41,0.946,2.219,0.158,22.9
12-11-10 18:41,-0.04,1.811,-0.026,22.31
12-11-10 18:41,0.516,2.828,-0.064,21.97
12-11-10 18:41,0.426,4.48,-0.366,22.36
12-11-10 18:41,0.57,4.047,0.148,20.51
12-11-10 18:41,0.411,3.902,-0.096,20.88
12-11-10 18:41,0.049,3.732,0.181,21.62
12-11-10 18:41,0.182,3.367,-0.267,20.53
12-11-10 18:41,-0.092,2.918,-0.436,20.41
12-11-10 18:41,-0.184,2.694,0.032,21.43
12-11-10 18:41,-0.226,2.432,-0.115,20.71
12-11-10 18:41,-0.649,2.6,-0.007,20.89
12-11-10 18:42,-0.728,3.261,0.042,20.57
12-11-10 18:42,-0.153,2.729,0.201,21.29
12-11-10 18:42,1.021,2.972,0.715,21.9
12-11-10 18:42,0.948,2.829,0.199,21.43
12-11-10 18:42,0.805,3.423,0.016,20.95
12-11-10 18:42,0.637,2.994,0.1,21.32
12-11-10 18:42,1.331,3.836,-0.195,21.6
12-11-10 18:42,1.578,3.116,-0.533,21.36
12-11-10 18:42,1.647,3.021,-0.109,21.52
12-11-10 18:42,1.103,2.194,0.165,21.31
12-11-10 18:42,1.225,2.661,-0.1,20.85
12-11-10 18:42,1.61,3.028,-0.12,21.14
12-11-10 18:42,1.325,2.68,-0.127,20.69
12-11-10 18:42,1.138,2.963,-0.175,20.85
12-11-10 18:42,0.838,3.661,-0.089,21
12-11-10 18:42,0.356,3.642,-0.101,21.28
12-11-10 18:42,0.334,3.652,-0.075,21.05
12-11-10 18:42,0.511,3.445,-0.482,20.6
12-11-10 18:42,0.803,3.173,-0.765,20.58
12-11-10 18:42,0.796,3.093,-0.528,20.67
12-11-10 18:42,0.822,2.668,-0.202,20.68
12-11-10 18:42,0.109,2.665,-0.69,21.12
12-11-10 18:42,0.857,3.131,0.174,21.22
12-11-10 18:42,-0.252,3.883,-0.253,21.58
12-11-10 18:42,-0.25,3.492,0.025,21.68
12-11-10 18:42,-0.13,4.167,-0.028,20.67
12-11-10 18:42,0.719,4.025,-0.403,20.47
12-11-10 18:42,0.475,3.68,-0.461,20.38
12-11-10 18:42,0.231,3.332,-0.142,20.68
12-11-10 18:42,0.13,3.406,-0.7,21.18
12-11-10 18:42,0.81,3.226,0.161,21.79
12-11-10 18:42,1.019,2.87,0.462,21.94
12-11-10 18:42,0.485,2.743,0.188,21.59
12-11-10 18:42,0.349,3.706,-0.338,21.06
12-11-10 18:42,-0.114,3.402,-0.298,21.55
12-11-10 18:42,-0.233,4.168,0.165,22.25
12-11-10 18:42,0.663,3.83,0.039,21.64
12-11-10 18:42,0.469,4.076,-0.228,20.95
12-11-10 18:42,0.556,4.442,-0.244,21.23
12-11-10 18:42,0.117,4.157,0.081,21.66
12-11-10 18:42,0.529,4.134,-0.162,21.36
12-11-10 18:42,0.555,4.052,-0.113,21.38
12-11-10 18:42,0.418,3.691,0.138,20.98
12-11-10 18:42,0.823,4.154,-0.06,21.54
12-11-10 18:42,0.868,3.921,-0.11,21.25
12-11-10 18:42,0.27,4.01,0.08,21.61
12-11-10 18:42,0.409,3.648,0.346,21.46
12-11-10 18:42,1.129,3.737,0.42,21.62
12-11-10 18:42,1.602,2.442,0.3,22.27
12-11-10 18:42,1.452,1.932,0.388,22.94
12-11-10 18:42,1.349,1.926,0.001,23.09
12-11-10 18:42,1.001,2.219,0.248,23.31
12-11-10 18:42,1.203,2.362,0.007,22.53
12-11-10 18:42,0.99,2.342,-0.047,22.26
12-11-10 18:42,0.753,3.099,0.03,21.9
12-11-10 18:42,1.039,3.317,-0.006,21.91
12-11-10 18:42,0.84,2.86,0.188,22.18
12-11-10 18:42,1.015,2.469,-0.067,21.37
12-11-10 18:42,-0.097,2.017,-0.072,21.54
